designation;reference;url_product;Fournisseur
ÉMINCÉ DE KEBAB RÔTI CUIT VF;42570;/Produits/Emince-de-kebab-roti-cuit-VF/p/000000000000042570;Sysco
PURÉE D'AVOCAT;74916;/Les-produits/Les-legumes-et-accompagnements/Les-purees-et-ecrases/Les-purees/A-base-de-legumes/Puree-d-avocat/p/000000000000074916;Sysco
TIRAMISU;05831;/Promotions/Tiramisu/p/000000000000005831;Sysco
PALERON VBF;41464;/Promotions/Paleron-VBF/p/000000000000041464;Sysco
PURÉE DE CAROTTE;70282;/Promotions/Puree-de-carotte/p/000000000000070282;Sysco
CUISSE DE POULET DÉJOINTÉE;35722;/Promotions/Cuisse-de-poulet-dejointee/p/000000000000035722;Sysco
TARTELETTE TATIN;70517;/Promotions/Tartelette-Tatin/p/000000000000070517;Sysco
PERSILLADE;71169;/Promotions/Persillade/p/000000000000071169;Sysco
CREVETTE CUITE;12322;/Promotions/Crevette-cuite/p/000000000000012322;Sysco
CHAMPIGNON DE PARIS MINIATURE;35183;/Promotions/Champignon-de-Paris-miniature/p/000000000000035183;Sysco
ANDOUILLETTE DE TROYES;11681;/Promotions/Andouillette-de-Troyes/p/000000000000011681;Sysco
MERGUEZ BOEUF-MOUTON;48100;/Promotions/Merguez-boeuf-mouton/p/000000000000048100;Sysco
1/2 RACLETTE DE SAVOIE IGP;82762;/Produits/1-2-raclette-de-Savoie-IGP/p/000000000000082762;Sysco
CROÛTON CUBE À L'AIL;14590;/Promotions/Crouton-cube-a-l-ail/p/000000000000014590;Sysco
MOULE DÉCOQUILLÉE CUITE;36873;/Promotions/Moule-decoquillee-cuite/p/000000000000036873;Sysco
CRÈME GLACÉE CHOCOLAT NOIR SUISSE;70523;/Promotions/Creme-glacee-chocolat-noir-Suisse/p/000000000000070523;Sysco
FILET DE POULET VF;10896;/Promotions/Filet-de-poulet-VF/p/000000000000010896;Sysco
LINGUINE;19272;/Les-produits/L-epicerie/Les-legumes-et-feculents/Les-pates/Les-pates-classiques/Linguine/p/000000000000019272;Sysco
TORTELLINI RICOTTA-ÉPINARD;39047;/Promotions/Tortellini-ricotta-epinard/p/000000000000039047;Sysco
CONFIT D'ÉPAULE DE COCHON DUROC DE BATALLÉ;42349;/Produits/Confit-d-epaule-de-cochon-Duroc-de-Batalle/p/000000000000042349;Sysco
BUN'S SÉSAME;72334;/Promotions/Bun-s-sesame/p/000000000000072334;Sysco
PULPE D'AIL;14594;/Produits/Pulpe-d-ail/p/000000000000014594;Sysco
MÉLANGE DE FRUITS DE MER;75485;/Promotions/Melange-de-fruits-de-mer/p/000000000000075485;Sysco
GÂTEAU POMME ET NOIX;74616;/Les-produits/Les-desserts/Les-desserts-a-partager/Les-gateaux-et-entremets/Les-gateaux-et-entremets-ronds/Gateau-pomme-et-noix/p/000000000000074616;Sysco
CORDON BLEU DE DINDE CUIT VF;36169;/Promotions/Cordon-bleu-de-dinde-cuit-VF/p/000000000000036169;Sysco
TIRAMISU DELIZIOSO;76622;/Produits/Tiramisu-Delizioso/p/000000000000076622;Sysco
TARTE CITRON MERINGUÉE;79712;/Les-produits/Les-desserts/Les-desserts-a-partager/Les-tartes/Les-tartes-traditionnelles/Tarte-citron-meringuee/p/000000000000079712;Sysco
CRÈME GLACÉE PISTACHE;76763;/Produits/Creme-glacee-pistache/p/000000000000076763;Sysco
COMPOTE DE POMME ALLÉGÉE EN SUCRE;14840;/Promotions/Compote-de-pomme-allegee-en-sucre/p/000000000000014840;Sysco
CRÈME GLACÉE RHUM-RAISINS;76760;/Produits/Creme-glacee-rhum-raisins/p/000000000000076760;Sysco
LINGOT AUX POMMES ET AUX AMANDES;77833;/Les-produits/Les-desserts/Les-desserts-individuels/Les-gateaux-et-entremets/Les-gateaux-et-entremets/Lingot-aux-pommes-et-aux-amandes/p/000000000000077833;Sysco
SAINTE MAURE DE TOURAINE AOP;84049;/Les-produits/La-cremerie/Les-fromages-a-la-coupe-et-a-la-piece/Les-fromages-de-chevre/Les-fromages-de-chevre/Sainte-maure-de-touraine-AOP/p/000000000000084049;Sysco
PANAIS EN CUBES;73726;/Promotions/Panais-en-cubes/p/000000000000073726;Sysco
CHIFFONNADE DE SAUCISSON SEC D'AUVERGNE IGP;42898;/Les-produits/La-charcuterie/La-charcuterie-tranchee-et-aide-culinaire/La-salaison-seche-tranchee/La-salaison-seche-tranchee/Chiffonnade-de-saucisson-sec-d-Auvergne-IGP/p/000000000000042898;Sysco
HUILE VÉGÉTALE RÉSERVÉE À LA FRITURE;19227;/Les-produits/L-epicerie/L-huile--le-vinaigre-et-corps-gras/Les-huiles-de-cuisson-et-friture/Les-huiles-de-cuisson-et-friture/Huile-vegetale-reservee-a-la-friture/p/000000000000019227;Sysco
NAPPAGE CARAMEL BEURRE SALÉ AU SEL DE GUÉRANDE;19482;/Les-produits/L-epicerie/Les-desserts-et-fruits/Les-decors--toppings-et-sauces-desserts/Le-nappage-et-glacage/Nappage-caramel-beurre-sale-au-sel-de-Guerande/p/000000000000019482;Sysco
COMTÉ AOP PRESTIGE;82905;/Les-produits/La-cremerie/Les-fromages-a-la-coupe-et-a-la-piece/Les-fromages-a-pate-pressee-cuite/A-la-coupe/Comte-AOP-prestige/p/000000000000082905;Sysco
ÉPONGE SPIRALE INOX;15467;/Les-produits/Le-non-alimentaire/L-hygiene--l-entretien-et-le-nettoyage/L-hygiene--l-entretien-et-le-nettoyage/Neant/Eponge-spirale-inox/p/000000000000015467;Sysco
DOSETTE KETCHUP;19486;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Le-ketchup/Le-ketchup/Dosette-ketchup/p/000000000000019486;Sysco
MÉLANGE OLIVES PROVENÇAL;18546;/Promotions/Melange-olives-provencal/p/000000000000018546;Sysco
RICOTTA;84010;/Les-produits/La-cremerie/Les-fromages-a-la-coupe-et-a-la-piece/Les-specialites-italiennes/Les-specialites-italiennes/Ricotta/p/000000000000084010;Sysco
POUDRE DE CACAO;10024;/Les-produits/L-epicerie/Le-petit-dejeuner/Le-chocolat-en-poudre/Le-chocolat-en-poudre/Poudre-de-cacao/p/000000000000010024;Sysco
FLOCON D'AVOINE;18887;/Produits/Flocon-d-avoine/p/000000000000018887;Sysco
SAUCE BLANCHE PITTA KEBAB;18602;/Promotions/Sauce-blanche-pitta-kebab/p/000000000000018602;Sysco
BOURGUIGNON DE JOUE DE BOEUF VBF;42345;/Produits/Bourguignon-de-joue-de-boeuf-VBF/p/000000000000042345;Sysco
FOIE GRAS EXTRA GASTRONOMIE EVEINÉ;77885;/Les-produits/La-volaille--le-canard-et-le-lapin/Le-foie-gras/Les-eveines-crus-et-preparations/Les-eveines-crus-et-preparations/Foie-gras-extra-gastronomie-eveine/p/000000000000077885;Sysco
SAUCE ANGLAISE WORCESTER;17328;/Promotions/Sauce-anglaise-Worcester/p/000000000000017328;Sysco
MUFFIN NATURE PÉPITES DE CHOCOLAT;70021;/Promotions/Muffin-nature-pepites-de-chocolat/p/000000000000070021;Sysco
LARDONS FUMÉS AU BOIS DE HÊTRE VPF;44028;/Les-produits/La-charcuterie/La-charcuterie-tranchee-et-aide-culinaire/Le-bacon--lard-et-lardon/Le-lardon/Lardons-fumes-au-bois-de-hetre-VPF/p/000000000000044028;Sysco
BABY GIROLLES;77429;/Les-produits/Les-legumes-et-accompagnements/Les-champignons/Les-champignons-sylvestre-et-autres/Les-champignons-sylvestre-et-autres/Baby-girolles/p/000000000000077429;Sysco
MOZZARELLA RÂPÉE GROS BRIN CANTADORA;82682;/Produits/Mozzarella-rapee-gros-brin-Cantadora/p/000000000000082682;Sysco
JAMBON SEC ITALIEN TRANCHÉ;41219;/Promotions/Jambon-sec-italien-tranche/p/000000000000041219;Sysco
SALADE STRASBOURGEOISE;42308;/Produits/Salade-strasbourgeoise/p/000000000000042308;Sysco
SORBET FRAMBOISE;76766;/Produits/Sorbet-framboise/p/000000000000076766;Sysco
PETIT PAIN BLANC;71045;/Promotions/Petit-pain-blanc/p/000000000000071045;Sysco
COUNTRY POTATOES WEDGES;60145;/Les-produits/Les-legumes-et-accompagnements/Les-garnitures-de-pommes-de-terre/Les-garnitures-portionnables/Les-garnitures-portionnables/Country-potatoes-wedges/p/000000000000060145;Sysco
JUS DE VEAU LIÉ DÉSHYDRATÉ;18091;/Promotions/Jus-de-veau-lie-deshydrate/p/000000000000018091;Sysco
MAYONNAISE;49238;/Promotions/Mayonnaise/p/000000000000049238;Sysco
EAU PLATE;17619;/Promotions/Eau-plate/p/000000000000017619;Sysco
STEAK HACHÉ DE BOEUF FAÇON BOUCHÈRE VBF;40373;/Les-produits/La-viande--le-gibier-et-les-abats/Les-steaks-et-autres-viandes-hachees/Les-steaks-haches-de-boeuf/Les-steaks-crus-basse-pression/Steak-hache-de-boeuf-facon-bouchere-VBF/p/000000000000040373;Sysco
RACLETTE;81111;/Promotions/Raclette/p/000000000000081111;Sysco
SAUCISSE DE FRANCFORT VPF;48103;/Promotions/Saucisse-de-Francfort-VPF/p/000000000000048103;Sysco
ÉPONGE MULTI-USAGE;15887;/Les-produits/Le-non-alimentaire/L-hygiene--l-entretien-et-le-nettoyage/L-hygiene--l-entretien-et-le-nettoyage/Neant/Eponge-multi-usage/p/000000000000015887;Sysco
COCKTAIL DE FRUITS DE MER SUPÉRIEUR PRÉCUIT;74548;/Promotions/Cocktail-de-fruits-de-mer-superieur-precuit/p/000000000000074548;Sysco
PÂTE FEUILLETÉE PUR BEURRE EN ROULEAU;43151;/Produits/Pate-feuilletee-pur-beurre-en-rouleau/p/000000000000043151;Sysco
MADELEINE PUR BEURRE;74631;/Promotions/Madeleine-pur-beurre/p/000000000000074631;Sysco
PLATEAU MINI-BAGELS;76693;/Produits/Plateau-mini-bagels/p/000000000000076693;Sysco
CANAPÉS COCKTAIL PRESTIGE;39624;/Les-produits/Le-buffet-cocktail-et-les-bouchees/Cote-sale/Les-plateaux-et-assortiments/Les-prets-a-servir/Canapes-cocktail-prestige/p/000000000000039624;Sysco
PICKLES D'OIGNON ROUGE ÉMINCÉ;16832;/Les-produits/L-epicerie/Les-legumes-et-feculents/Les-legumes-au-naturel/Les-legumes-au-naturel/Pickles-d-oignon-rouge-emince/p/000000000000016832;Sysco
BUN'N'ROLL PRÊT À CUIRE;75601;/Promotions/Bun-n-Roll--pret-a-cuire/p/000000000000075601;Sysco
PLUMA DE PORC;42415;/Promotions/Pluma-de-porc/p/000000000000042415;Sysco
CREVETTE TORPEDO;72170;/Promotions/Crevette-Torpedo/p/000000000000072170;Sysco
SAUTÉ DE CUISSE DE CANARD VF;49242;/Promotions/Saute-de-cuisse-de-canard-VF/p/000000000000049242;Sysco
HOUMOUS PATATE DOUCE & CURRY;40132;/Les-produits/Les-entrees/Les-bases-culinaires-pour-entrees/Les-tartinables/Les-tartinables/Houmous-patate-douce-%26-curry/p/000000000000040132;Sysco
JAMBON DE PARME AOP TRANCHÉ;41417;/Promotions/Jambon-de-Parme-AOP-tranche/p/000000000000041417;Sysco
GAUFRE BRUXELLES;79614;/Produits/Gaufre-Bruxelles/p/000000000000079614;Sysco
CHOCOLAT BELGE DE COUVERTURE BLANC OBSESSION 30;16768;/Les-produits/L-epicerie/Les-desserts-et-fruits/Le-chocolat-patissier/Le-chocolat-patissier/Chocolat-belge-de-couverture-blanc-Obsession-30/p/000000000000016768;Sysco
JAMBON CUIT SUPÉRIEUR DD VPF BBC;43362;/Les-produits/La-charcuterie/Les-jambons-et-epaules-entiers-cuits/Les-jambons-cuits-superieurs/Sans-couenne/Jambon-cuit-superieur-DD-VPF-BBC/p/000000000000043362;Sysco
ANDOUILLETTE DE VIRE AAAAA;42578;/Les-produits/La-charcuterie/Le-boudin--les-andouilles-et-andouillettes/Les-andouillettes/Les-andouillettes/Andouillette-de-Vire-AAAAA/p/000000000000042578;Sysco
MILLEFEUILLE;75091;/Promotions/Millefeuille/p/000000000000075091;Sysco
MAGRET DE CANARD ENTIER IGP SUD-OUEST;11433;/Promotions/Magret-de-canard-entier-IGP-Sud-Ouest/p/000000000000011433;Sysco
ROGNON DE VEAU;46394;/Promotions/Rognon-de-veau/p/000000000000046394;Sysco
HARICOT BEURRE FIN CE2;38893;/Produits/Haricot-beurre-fin-CE2/p/000000000000038893;Sysco
LINGOT CRÉOLE;42505;/Produits/Lingot-creole/p/000000000000042505;Sysco
PETIT ÉPEAUTRE;18464;/Promotions/Petit-epeautre/p/000000000000018464;Sysco
CÈPE EXTRA SÉCHÉ;19208;/Les-produits/Les-legumes-et-accompagnements/Les-champignons/Les-champignons-frais-ou-seches/Les-champignons-frais-ou-seches/Cepe-extra-seche/p/000000000000019208;Sysco
SAUTÉ DE VEAU SANS OS COUPÉ AU COUTEAU;79509;/Produits/Saute-de-veau-sans-os-coupe-au-couteau/p/000000000000079509;Sysco
CRÈME GLACÉE CAFÉ - ESPRESSO CROQUANT;77581;/Produits/Creme-glacee-cafe---espresso-croquant/p/000000000000077581;Sysco
YAOURT BRASSÉ À LA FRAISE;82371;/Promotions/Yaourt-brasse-a-la-fraise/p/000000000000082371;Sysco
DONUT FESTIF;75110;/Les-produits/Les-desserts/Les-desserts-individuels/Les-desserts-americains/Les-desserts-americains/Donut-festif/p/000000000000075110;Sysco
CHOCOLAT DE COUVERTURE NOIR;16719;/Promotions/Chocolat-de-couverture-noir/p/000000000000016719;Sysco
BOUILLON DE VOLAILLE DÉSHYDRATÉ;19260;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-fonds--fumets--jus-et-bouillons/Les-deshydrates/Bouillon-de-volaille-deshydrate/p/000000000000019260;Sysco
NOIX DE COCO RÂPÉE;16749;/Les-produits/L-epicerie/Les-desserts-et-fruits/Les-fruits-secs--moelleux--oleagineux-ou-confits/Les-fruits-secs--moelleux--oleagineux-ou-confits/Noix-de-coco-rapee/p/000000000000016749;Sysco
CHIFFONNADE DE JAMBON SEC ESPAGNOL;42841;/Promotions/Chiffonnade-de-jambon-sec-espagnol/p/000000000000042841;Sysco
BLOC DE FOIE GRAS DE CANARD SANS MORCEAU MI-CUIT;47895;/Promotions/Bloc-de-foie-gras-de-canard-sans-morceau-mi-cuit/p/000000000000047895;Sysco
MAXI FLAN;78085;/Produits/Maxi-flan/p/000000000000078085;Sysco
FAGOT DE 3 LÉGUMES;75107;/Les-produits/Les-legumes-et-accompagnements/Les-garnitures-de-legumes/Les-garnitures-portionnables/Les-garnitures-portionnables/Fagot-de-3-legumes/p/000000000000075107;Sysco
QUART DE BRIE DE MEAUX AOP;82751;/Produits/Quart-de-brie-de-Meaux-AOP/p/000000000000082751;Sysco
ARAIGNÉE DE PORC;40695;/Promotions/Araignee-de-porc/p/000000000000040695;Sysco
FRAMBOISE EN BRISURES;39434;/Promotions/Framboise-en-brisures/p/000000000000039434;Sysco
RIZ BASMATI;39699;/Promotions/Riz-basmati/p/000000000000039699;Sysco
YAOURT AUX FRUITS;80838;/Promotions/Yaourt-aux-fruits/p/000000000000080838;Sysco
BAVETTE D'ALOYAU TRANCHÉE;47431;/Promotions/Bavette-d-aloyau-tranchee/p/000000000000047431;Sysco
LARDON DE VOLAILLE FUMÉ HALAL VF;43440;/Les-produits/La-charcuterie/La-charcuterie-tranchee-et-aide-culinaire/Le-bacon--lard-et-lardon/Le-lardon/Lardon-de-volaille-fume-Halal-VF/p/000000000000043440;Sysco
CHILI CHEESE NUGGET;72100;/Promotions/Chili-cheese-nugget/p/000000000000072100;Sysco
DOUBLE FILET DE BAR;79002;/Les-produits/Les-poissons/Les-filets-de-poissons/Les-filets-de-poissons-desaretes-ou-QSA/Les-filets-avec-peau/Double-filet-de-bar/p/000000000000079002;Sysco
CHORIZO IBÉRICO EXTRA;40479;/Promotions/Chorizo-iberico-extra/p/000000000000040479;Sysco
MILLEFEUILLE;75091;/Promotions/Millefeuille/p/000000000000075091;Sysco
MAGRET DE CANARD ENTIER IGP SUD-OUEST;11433;/Promotions/Magret-de-canard-entier-IGP-Sud-Ouest/p/000000000000011433;Sysco
ROGNON DE VEAU;46394;/Promotions/Rognon-de-veau/p/000000000000046394;Sysco
HARICOT BEURRE FIN CE2;38893;/Produits/Haricot-beurre-fin-CE2/p/000000000000038893;Sysco
LINGOT CRÉOLE;42505;/Produits/Lingot-creole/p/000000000000042505;Sysco
PETIT ÉPEAUTRE;18464;/Promotions/Petit-epeautre/p/000000000000018464;Sysco
CÈPE EXTRA SÉCHÉ;19208;/Les-produits/Les-legumes-et-accompagnements/Les-champignons/Les-champignons-frais-ou-seches/Les-champignons-frais-ou-seches/Cepe-extra-seche/p/000000000000019208;Sysco
SAUTÉ DE VEAU SANS OS COUPÉ AU COUTEAU;79509;/Produits/Saute-de-veau-sans-os-coupe-au-couteau/p/000000000000079509;Sysco
SAUMON ATLANTIQUE DE NORVÈGE FUMÉ;11461;/p/000000000000011461;Sysco
CARPACCIO DE BOEUF VBF;42172;/Produits/Carpaccio-de-boeuf-VBF/p/000000000000042172;Sysco
DEMI FAUX-FILET RACE NORMANDE VBF;42356;/Produits/Demi-faux-filet-race-Normande-VBF/p/000000000000042356;Sysco
PEPPERONI TRANCHÉE;41041;/Promotions/Pepperoni-tranchee/p/000000000000041041;Sysco
POMME ANNA;75383;/Promotions/Pomme-anna/p/000000000000075383;Sysco
FILET DE SAUMON ATLANTIQUE ASC;42467;/Promotions/Filet-de-saumon-atlantique-ASC/p/000000000000042467;Sysco
LAVETTE NON TISSÉE;15890;/Produits/Lavette-non-tissee/p/000000000000015890;Sysco
YAOURT BRASSÉ SUCRÉ À LA FRAMBOISE;82372;/Promotions/Yaourt-brasse-sucre-a-la-framboise/p/000000000000082372;Sysco
PILON DE POULET MARINÉ CUIT TEX MEX;36231;/Promotions/Pilon-de-poulet-marine-cuit-Tex-Mex/p/000000000000036231;Sysco
ASSORTIMENT DE MINI-QUICHES;76694;/Promotions/Assortiment-de-mini-quiches/p/000000000000076694;Sysco
GLACE À LA NOIX DE COCO ET COCO RÂPÉE;76761;/Produits/Glace-a-la-noix-de-coco-et-coco-rapee/p/000000000000076761;Sysco
BLANC D'OEUF LIQUIDE PLEIN AIR « BLANC DES CHEFS »;81431;/Les-produits/La-cremerie/Les-ovoproduits/Les-oeufs-liquides/Les-oeufs-liquides/Blanc-d-oeuf-liquide-plein-air-%C2%AB-Blanc-des-Chefs-%C2%BB/p/000000000000081431;Sysco
AILE DE RAIE PELÉE ÉBARBÉE MSC;72528;/Promotions/Aile-de-raie-pelee-ebarbee-MSC/p/000000000000072528;Sysco
POÊLÉE MARAÎCHÈRE AUX DEUX CAROTTES;76325;/Promotions/Poelee-maraichere-aux-deux-carottes/p/000000000000076325;Sysco
CHORIZO ESPAGNOL À GRILLER;44106;/Les-produits/La-charcuterie/La-saucisserie/La-saucisserie-a-cuire-ou-a-griller/La-saucisserie-a-cuire-ou-a-griller/Chorizo-espagnol-a-griller/p/000000000000044106;Sysco
FRITE DE PATATE DOUCE ENROBÉE;79901;/Les-produits/Les-legumes-et-accompagnements/Les-frites/Les-frites/Neant/Frite-de-patate-douce-enrobee/p/000000000000079901;Sysco
TIRAMISU DELIZIOSO;77633;/Produits/Tiramisu-Delizioso/p/000000000000077633;Sysco
FOND D'ARTICHAUT;39598;/Promotions/Fond-d-artichaut/p/000000000000039598;Sysco
CREVETTE BLACK TIGER ENTIÈRE CRUE N°1;35964;/Promotions/Crevette-Black-Tiger-entiere-crue-n%C2%B01/p/000000000000035964;Sysco
BLOC DE FOIE GRAS DE CANARD 30 % MORCEAUX MI-CUIT;46880;/Promotions/Bloc-de-foie-gras-de-canard-30-%25-morceaux-mi-cuit/p/000000000000046880;Sysco
OEUF MOYEN ALVÉOLÉ BIO;81711;/Les-produits/La-cremerie/Les-ovoproduits/Les-oeufs-coquilles/Les-oeufs-coquilles/Oeuf-moyen-alveole-BIO/p/000000000000081711;Sysco
RÔTI DE BOEUF CUIT;45911;/Promotions/Roti-de-boeuf-cuit/p/000000000000045911;Sysco
HERBES DE PROVENCE;16880;/Promotions/Herbes-de-Provence/p/000000000000016880;Sysco
LARDON FUMÉ ALLUMETTE 4/5;04304;/Promotions/Lardon-fume-allumette-4-5/p/000000000000004304;Sysco
TAJINE DE LÉGUMES AUX ABRICOTS;72307;/Promotions/Tajine-de-legumes-aux-abricots/p/000000000000072307;Sysco
NOIX DE SAINT-JACQUES SAUVAGE SANS CORAIL MSC;70867;/Promotions/Noix-de-Saint-Jacques-sauvage-sans-corail-MSC/p/000000000000070867;Sysco
SERVIETTE NOIRE 2 PLIS;28050;/Les-produits/Le-non-alimentaire/La-vente-a-emporter/La-vente-a-emporter/Neant/Serviette-noire-2-plis/p/000000000000028050;Sysco
LEVURE DE PANIFICATION;43473;/Les-produits/La-cremerie/Les-cremes-et-appareils-a-dessert/Les-cremes-et-appareils-a-dessert/Neant/Levure-de-panification/p/000000000000043473;Sysco
AMANDE ÉMONDÉE 27/32;18376;/Produits/Amande-emondee-27-32/p/000000000000018376;Sysco
FRAISE;77250;/Promotions/Fraise/p/000000000000077250;Sysco
SAUCISSE DE MORTEAU IGP;48201;/Promotions/Saucisse-de-Morteau-IGP/p/000000000000048201;Sysco
MIMOLETTE BLOC;81956;/Produits/Mimolette-bloc/p/000000000000081956;Sysco
SAUCE CARAMEL BEURRE SALÉ;43318;/Les-produits/L-epicerie/Les-desserts-et-fruits/Les-decors--toppings-et-sauces-desserts/Le-nappage-et-glacage/Sauce-caramel-beurre-sale/p/000000000000043318;Sysco
POMME SAUTÉE EN RONDELLES PRÉFRITE;39611;/Promotions/Pomme-sautee-en-rondelles-prefrite/p/000000000000039611;Sysco
ESCARGOT DE BOURGOGNE;18043;/Promotions/Escargot-de-Bourgogne/p/000000000000018043;Sysco
BEURRE DEMI-SEL;83136;/Les-produits/La-cremerie/Le-beurre-et-la-margarine/Le-beurre-plaquette-et-rouleau/Le-beurre-plaquette-et-rouleau/Beurre-demi-sel/p/000000000000083136;Sysco
JUS D'ORANGE SANS PULPE;16595;/Promotions/Jus-d-orange-sans-pulpe/p/000000000000016595;Sysco
BRESAOLA DELLA VALTELLINA PUNTA D'ANCA IGP;41038;/Promotions/Bresaola-della-Valtellina-Punta-d-anca-IGP/p/000000000000041038;Sysco
CERVELAS DROIT VPF;11030;/Promotions/Cervelas-droit-VPF/p/000000000000011030;Sysco
FILET D'ANCHOIS MARINÉ À L'HUILE DE TOURNESOL;48547;/Promotions/Filet-d-anchois-marine-a-l-huile-de-tournesol/p/000000000000048547;Sysco
TAGLIATELLE EN NID;19308;/Les-produits/L-epicerie/Les-legumes-et-feculents/Les-pates/Les-pates-classiques/Tagliatelle-en-nid/p/000000000000019308;Sysco
PÉTALES DE FROMAGE ITALIEN;81928;/Les-produits/La-cremerie/Les-bases-d-assemblage/Les-fromages-pour-salade/Les-fromages-pour-salade/Petales-de-fromage-italien/p/000000000000081928;Sysco
SUCRE EN POUDRE;17207;/Promotions/Sucre-en-poudre/p/000000000000017207;Sysco
CUMIN MOULU;19282;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-epices/Les-pures/Cumin-moulu/p/000000000000019282;Sysco
FILET DE ROUGET BARBET INDIEN OU CINNABARE;36458;/Promotions/Filet-de-rouget-barbet-indien-ou-cinnabare/p/000000000000036458;Sysco
PLATEAU DE CANAPÉS PRESTIGE;74931;/Produits/Plateau-de-canapes-Prestige/p/000000000000074931;Sysco
STEAK HACHÉ ROND FAÇON BOUCHÈRE;78391;/Produits/Steak-hache-rond-facon-bouchere/p/000000000000078391;Sysco
MOUSSEROND DE CANARD EN ROULEAU;11257;/Promotions/Mousserond-de-canard-en-rouleau/p/000000000000011257;Sysco
U FRY AVEC PEAU PRÉFRITE;76954;/Produits/U-Fry-avec-peau-prefrite/p/000000000000076954;Sysco
SAPIN CHOCOLAT;75009;/Les-produits/Les-desserts/Les-desserts-individuels/Les-gateaux-et-entremets/Les-gateaux-et-entremets/Sapin-chocolat/p/000000000000075009;Sysco
EFFILOCHÉ DE CANARD CONFIT VF;42825;/Les-produits/La-viande--le-gibier-et-les-abats/Les-elabores-de-viande/Les-confits--enrobes-et-autres-elabores/Les-confits--enrobes-et-autres-elabores/Effiloche-de-canard-confit-VF/p/000000000000042825;Sysco
ROULEAU ESSUIE-MAIN DÉCOUPE CONTINUE;15472;/Les-produits/Le-non-alimentaire/L-hygiene--l-entretien-et-le-nettoyage/L-hygiene--l-entretien-et-le-nettoyage/Neant/Rouleau-essuie-main-decoupe-continue/p/000000000000015472;Sysco
MOZZARELLA DI BUFALA CAMPANA AOP;81913;/Promotions/Mozzarella-di-Bufala-Campana-AOP/p/000000000000081913;Sysco
POÊLÉE DE LÉGUMES GRILLÉS GOÛT PESTO;77624;/Produits/Poelee-de-legumes-grilles-gout-pesto/p/000000000000077624;Sysco
CROQUE-MONSIEUR PRÉ-CUIT;42325;/Promotions/Croque-monsieur-pre-cuit/p/000000000000042325;Sysco
SAUCE BARBECUE ORIGINALE;18015;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-sauces-froides/Les-sauces-froides/Sauce-barbecue-originale/p/000000000000018015;Sysco
CRÈME LIQUIDE STÉRILISÉE UHT;81200;/Promotions/Creme-liquide-sterilisee-UHT/p/000000000000081200;Sysco
PERLE NACRÉE AU SAUMON FUMÉ;42627;/Produits/Perle-nacree-au-saumon-fume/p/000000000000042627;Sysco
BLANQUETTE DE VEAU AUX LÉGUMES FRAIS;43222;/Les-produits/Les-plats-cuisines/Les-plats-a-accompagner/Les-plats-a-base-de-viande-ou-volaille/Les-plats-a-base-de-viande-ou-volaille/Blanquette-de-veau-aux-legumes-frais/p/000000000000043222;Sysco
CROUSTILLANT FROMAGER CUIT;77904;/Produits/Croustillant-fromager-cuit/p/000000000000077904;Sysco
FILET DE SOLE TROPICALE STANDARD;32964;/Produits/Filet-de-sole-tropicale-standard/p/000000000000032964;Sysco
PUR JUS DE CITRON JAUNE DE SICILE;16792;/Les-produits/L-epicerie/Les-ingredients-cuisine/Les-autres-ingredients/Les-autres-ingredients/Pur-jus-de-citron-jaune-de-Sicile/p/000000000000016792;Sysco
ASPERGE VERTE;76343;/Produits/Asperge-verte/p/000000000000076343;Sysco
CRÈME GLACÉE CHOCOLAT;76756;/Produits/Creme-glacee-chocolat/p/000000000000076756;Sysco
TORTILLA WRAP;17962;/Les-produits/Le-pain--la-viennoiserie-et-les-pates-a-travailler/Le-pain/Le-pain-pour-snack-chaud-et-froid/Le-pain-pour-snack-chaud-et-froid/Tortilla-wrap/p/000000000000017962;Sysco
POÊLÉE ARDÉCHOISE;76867;/Produits/Poelee-ardechoise/p/000000000000076867;Sysco
TARTELETTE TATIN;77551;/Produits/Tartelette-tatin/p/000000000000077551;Sysco
CRUNCHY PETALS;78512;/Produits/Crunchy-petals/p/000000000000078512;Sysco
POTATO DIPPERS;73134;/Promotions/Potato-dippers/p/000000000000073134;Sysco
CAROTTE EN RONDELLES BIO;76986;/Produits/Carotte-en-rondelles-BIO/p/000000000000076986;Sysco
ÉGRENÉ DE BOEUF;05141;/Promotions/Egrene-de-boeuf/p/000000000000005141;Sysco
POMME CAMPAGNARDE ASSAISONNÉE;77210;/Produits/Pomme-campagnarde-assaisonnee/p/000000000000077210;Sysco
BRIE DE MEAUX AOP;80172;/Promotions/Brie-de-Meaux-AOP/p/000000000000080172;Sysco
STEAK HACHÉ PUR BOEUF;72358;/Produits/Steak-hache-pur-boeuf/p/000000000000072358;Sysco
BRIOCHE DE VOLAILLE FORESTIERE AU BUTTERNUT;75046;/Les-produits/Les-entrees/Les-entrees-individuelles-gourmandes/Les-entrees-chaudes/Les-entrees-chaudes/Brioche-de-volaille-forestiere-au-butternut/p/000000000000075046;Sysco
